"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","CellType","Condition"
"R-HSA-1236975","Antigen processing-Cross presentation",69,0.575161939078819,2.15285045545786,3.36890623036334e-07,3.13906424461558e-05,2.44783841056516e-05,1453,"tags=58%, list=28%, signal=43%","LY96/PSMB5/PSMB3/PSMD6/PSMB6/SEC61A1/PSMC4/SEC61B/PSMC6/PSMB7/PSME2/PSMA4/PSMD2/PSMB1/PSMA6/PSMB2/ADRM1/PSMC3/ITGAV/PSMD14/IKBKB/VAMP8/PSMD7/PSMC5/PSMD3/PSMD13/TAP2/UBA52/PSMB10/PSMC2/PSMC1/PSMD8/SEC22B/PSME1/PSMA7/CTSL/PSMA2/PSMA3/UBB/TLR4","EC_PTC","T1D_vs_LC"
"R-HSA-9948299","Ribosome-associated quality control",135,0.474772598514432,1.96879121397398,3.46220321097306e-07,3.13906424461558e-05,2.44783841056516e-05,2270,"tags=77%, list=43%, signal=45%","RPL26L1/UFD1/PSMB5/PSMB3/PELO/PSMD6/PSMB6/PSMC4/RPS4Y1/PSMC6/PSMB7/PSMA4/PSMD2/PSMB1/PSMA6/RPSA/PSMB2/ADRM1/PSMC3/RPL36A/RPS10/RPL5/PSMD14/RPS4X/ELOB/RPL37A/PSMD7/PSMC5/PSMD3/PSMD13/RPL22L1/UBA52/RPL15/PSMC2/RPS16/FAU/PSMC1/PSMD8/RPS3A/RPL10A/VCP/PSMA7/RPS13/PSMA2/RPL17/PSMA3/RPL36AL/RPS9/RPL6/UBB/RPL18/RPL3/RPL8/RPS5/RPL7A/RPS2/RPL7/RPL11/RPL18A/RPL24/RPS6/RPL35A/RPL14/RPS3/RPS23/RPL29/RPS15A/RPL35/TCF25/RPS8/RPL23A/RPL4/UBE2D2/PSMA5/RPL19/RPS15/RPL23/RPL12/RPS25/RPS14/PSMA1/RPL13A/RBX1/RPS26/RPL32/CUL2/ELOC/RPL9/RPL28/RPLP0/UBE2D3/RPL22/RPL37/RPL27A/RPS7/RPS18/PSMD11/RPS12/RPL30/RPLP1/RPS27A/RPS29/RPL27/RPL38","EC_PTC","T1D_vs_LC"
"R-HSA-1236974","ER-Phagosome pathway",64,0.584198306530276,2.1543895573976,7.74222626021128e-07,6.01681583650705e-05,4.69190553814308e-05,1453,"tags=59%, list=28%, signal=44%","LY96/PSMB5/PSMB3/PSMD6/PSMB6/SEC61A1/PSMC4/SEC61B/PSMC6/PSMB7/PSME2/PSMA4/PSMD2/PSMB1/PSMA6/PSMB2/ADRM1/PSMC3/PSMD14/IKBKB/VAMP8/PSMD7/PSMC5/PSMD3/PSMD13/TAP2/UBA52/PSMB10/PSMC2/PSMC1/PSMD8/SEC22B/PSME1/PSMA7/PSMA2/PSMA3/UBB/TLR4","EC_PTC","T1D_vs_LC"
"R-HSA-2262752","Cellular responses to stress",441,0.354725497695944,1.66195532360784,7.36717568244349e-07,6.01681583650705e-05,4.69190553814308e-05,1475,"tags=39%, list=28%, signal=30%","CRYAB/NPAS2/EGLN3/LY96/RPL26L1/UFD1/DNAJB9/COX5A/BAG1/RELA/MAP2K3/CDK4/NUP54/DCTN5/HSPA2/PSMB5/PSMB3/BAG5/TXNRD1/ATP6V1C1/TUBB4B/HIF1A/PRDX5/CREB3/ATP6V1G1/NR1D1/PSMD6/TUBB6/PSMB6/RRAGA/ATP7A/PRDX6/BLVRB/ACTR1A/PSMC4/COX7B/RPS4Y1/DCTN3/HM13/DNAJA2/CCS/HSBP1/RBBP7/PSMC6/PHB2/PSMB7/COX7A2/ATF4/EIF2S2/COX6C/PSMA4/LAMTOR2/COX7A1/PSMD2/ACADVL/COX7C/RPS19BP1/TUBA1C/PSMB1/COX4I1/COX5B/ATF6B/PSMA6/MYDGF/RPSA/CDKN2D/PSMB2/WFS1/GCN1/CDC26/COX6B1/ADRM1/MED1/GSTP1/TUBA1B/TERF2IP/PSMC3/ATP6V0B/KEAP1/RPL36A/RPS10/LAMTOR1/ATOX1/ATP6V0E1/KHSRP/RPL5/PSMD14/ABCC1/RPS4X/ELOB/COX6A1/PRDX2/HDGF/HSPA1A/RPA3/EIF2S1/HSPA1B/SQSTM1/EIF2AK1/PRDX3/NFYB/RPL37A/PSMD7/TLN1/CEBPG/SYVN1/PSMC5/ATP6V0C/JUN/PSMD3/PSMD13/FKBP4/LAMTOR5/HSPE1/RPL22L1/HSPA13/UBA52/CAPZA2/RHEB/RPL15/EXOSC8/ATP6V0D1/PSMC2/TCIRG1/MAP1LC3B/RPS16/PPP1R15A/FAU/COX8A/RAD50/PSMC1/ATP6V1A/TALDO1/PSMD8/ATP6V1E1/RPS3A/MEF2D/MOV10/ACTR10/P4HB/SSR1/SERP1/RPL10A/VCP/PSMA7/HSPD1/CREBRF/ANAPC16/BMI1/RPS13/SIN3A/DCTN4/PSMA2/RPL17/PSMA3/TXN/DCTN2/RPL36AL/RPS9/SP1/GSK3A/RPL6/UBB/RPL18/TLR4/RPL3/RPL8/RPS5/RPL7A/ID1","EC_PTC","T1D_vs_LC"
"R-HSA-5368287","Mitochondrial translation",72,0.563673577413699,2.13843815396443,8.47405239714956e-07,6.14651267206581e-05,4.79304296989652e-05,1000,"tags=47%, list=19%, signal=39%","MRPS6/MRPL40/MRPS11/MRPL14/MRPL54/MRPL22/MRPS12/MRPS16/MRPS14/MRPS34/GADD45GIP1/MRPL28/MRPS18C/MRPL38/MRPL17/MRPL13/MRPS15/MRPL16/MRPL4/MRPS5/MRPL33/CHCHD1/AURKAIP1/TUFM/MRPL2/MRPS24/MRPL36/MRPL51/MRPL55/MRPS26/MRPL9/MRPL42/MTIF3/MRPL41","EC_PTC","T1D_vs_LC"
"R-HSA-211733","Regulation of activated PAK-2p34 by proteasome mediated degradation",37,0.66128814876096,2.20490480968961,1.25295748559136e-06,8.52011090202125e-05,6.64397193017524e-05,1443,"tags=76%, list=27%, signal=55%","PSMB5/PSMB3/PSMD6/PSMB6/PSMC4/PSMC6/PSMB7/PSMA4/PSMD2/PSMB1/PSMA6/PSMB2/ADRM1/PSMC3/PAK2/PSMD14/PSMD7/PSMC5/PSMD3/PSMD13/UBA52/PSMC2/PSMC1/PSMD8/PSMA7/PSMA2/PSMA3/UBB","EC_PTC","T1D_vs_LC"
"R-HSA-9711097","Cellular response to starvation",115,0.491887306296544,2.00124506254092,1.37362209217455e-06,8.79118138991713e-05,6.85535236094544e-05,2270,"tags=75%, list=43%, signal=44%","RPL26L1/ATP6V1C1/ATP6V1G1/RRAGA/RPS4Y1/ATF4/EIF2S2/LAMTOR2/RPSA/GCN1/ATP6V0B/RPL36A/RPS10/LAMTOR1/ATP6V0E1/RPL5/RPS4X/EIF2S1/RPL37A/CEBPG/ATP6V0C/LAMTOR5/RPL22L1/UBA52/RHEB/RPL15/ATP6V0D1/TCIRG1/RPS16/FAU/ATP6V1A/ATP6V1E1/RPS3A/RPL10A/RPS13/RPL17/RPL36AL/RPS9/RPL6/RPL18/RPL3/RPL8/RPS5/RPL7A/RPS2/RPL7/RPL11/RPL18A/RPL24/RPS6/RPL35A/RPL14/RPS3/RPS23/RPL29/RPS15A/ATF2/RPL35/RPS8/RPL23A/RPL4/RPL19/RPS15/RPL23/RPL12/RPS25/RPS14/RPL13A/RPS26/RPL32/RPL9/RPL28/RPLP0/ATP6V1F/RPL22/RPL37/RPL27A/RPS7/RPS18/RPS12/RPL30/RPLP1/RPS27A/RPS29/RPL27/RPL38","EC_PTC","T1D_vs_LC"
"R-HSA-1236978","Cross-presentation of soluble exogenous antigens (endosomes)",37,0.656876345291712,2.19019472195105,1.62949224536175e-06,9.50742056216452e-05,7.41387478048046e-05,1383,"tags=76%, list=26%, signal=56%","PSMB5/PSMB3/PSMD6/PSMB6/PSMC4/PSMC6/PSMB7/PSME2/PSMA4/PSMD2/PSMB1/PSMA6/PSMB2/ADRM1/PSMC3/PSMD14/PSMD7/PSMC5/PSMD3/PSMD13/PSMB10/PSMC2/PSMC1/PSMD8/PSME1/PSMA7/PSMA2/PSMA3","EC_PTC","T1D_vs_LC"
"R-HSA-5419276","Mitochondrial translation termination",67,0.565740042657437,2.11289840844191,1.74768760333907e-06,9.50742056216452e-05,7.41387478048046e-05,1000,"tags=48%, list=19%, signal=39%","MRPS6/MRPL40/MRPS11/MRPL14/MRPL54/MRPL22/MRPS12/MRPS16/MRPS14/MRPS34/GADD45GIP1/MRPL28/MRPS18C/MRPL38/MRPL17/MRPL13/MRPS15/MRPL16/MRPL4/MRPS5/MRPL33/CHCHD1/AURKAIP1/MRPL2/MRPS24/MRPL36/MRPL51/MRPL55/MRPS26/MRPL9/MRPL42/MRPL41","EC_PTC","T1D_vs_LC"
"R-HSA-9954709","Ribosome Quality Control (RQC) complex extracts and degrades nascent peptide",97,0.508480107492739,2.02055776164653,1.71298096891302e-06,9.50742056216452e-05,7.41387478048046e-05,2270,"tags=80%, list=43%, signal=47%","RPL26L1/UFD1/PSMB5/PSMB3/PSMD6/PSMB6/PSMC4/PSMC6/PSMB7/PSMA4/PSMD2/PSMB1/PSMA6/PSMB2/ADRM1/PSMC3/RPL36A/RPL5/PSMD14/ELOB/RPL37A/PSMD7/PSMC5/PSMD3/PSMD13/RPL22L1/UBA52/RPL15/PSMC2/PSMC1/PSMD8/RPL10A/VCP/PSMA7/PSMA2/RPL17/PSMA3/RPL36AL/RPL6/UBB/RPL18/RPL3/RPL8/RPL7A/RPL7/RPL11/RPL18A/RPL24/RPL35A/RPL14/RPL29/RPL35/TCF25/RPL23A/RPL4/UBE2D2/PSMA5/RPL19/RPL23/RPL12/PSMA1/RPL13A/RBX1/RPL32/CUL2/ELOC/RPL9/RPL28/RPLP0/RPL22/RPL37/RPL27A/PSMD11/RPL30/RPLP1/RPS27A/RPL27/RPL38","EC_PTC","T1D_vs_LC"
"R-HSA-975956","Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)",90,0.51331644611786,2.02325061489256,2.38828150155946e-06,0.00012373572731889,9.64889669301716e-05,2270,"tags=77%, list=43%, signal=44%","RPL26L1/ETF1/RPS4Y1/GSPT1/RPSA/RPL36A/RPS10/RPL5/RPS4X/RPL37A/RPL22L1/UBA52/RPL15/RPS16/FAU/UPF1/RPS3A/RPL10A/NCBP2/RPS13/RPL17/RPL36AL/RPS9/RPL6/RPL18/RPL3/RPL8/RPS5/RPL7A/RPS2/RPL7/RPL11/RPL18A/RPL24/RPS6/RPL35A/RPL14/RPS3/RPS23/RPL29/RPS15A/RPL35/RPS8/RPL23A/RPL4/RPL19/RPS15/RPL23/RPL12/RPS25/RPS14/RPL13A/RPS26/RPL32/RPL9/RPL28/RPLP0/RPL22/RPL37/RPL27A/RPS7/RPS18/RPS12/RPL30/RPLP1/RPS27A/RPS29/RPL27/RPL38","EC_PTC","T1D_vs_LC"
"R-HSA-8852276","The role of GTSE1 in G2/M progression after G2 checkpoint",45,0.635221700429941,2.21221191919697,2.9834924369915e-06,0.000147547262338489,0.000115057172450485,1443,"tags=69%, list=27%, signal=50%","PSMB5/PSMB3/TUBB4B/PSMD6/TUBB6/PSMB6/PSMC4/PSMC6/PSMB7/PSMA4/PSMD2/TUBA1C/PSMB1/PSMA6/PSMB2/ADRM1/TUBA1B/PSMC3/PSMD14/PSMD7/PSMC5/PSMD3/PSMD13/UBA52/PSMC2/PSMC1/PSMD8/PSMA7/PSMA2/PSMA3/UBB","EC_PTC","T1D_vs_LC"
"R-HSA-180585","Vif-mediated degradation of APOBEC3G",40,0.639570714973592,2.16691184730222,3.55692477686862e-06,0.000160388585248515,0.000125070820153157,1443,"tags=70%, list=27%, signal=51%","PSMB5/PSMB3/PSMD6/PSMB6/PSMC4/PSMC6/PSMB7/PSMA4/PSMD2/PSMB1/PSMA6/PSMB2/ADRM1/PSMC3/PSMD14/ELOB/PSMD7/PSMC5/PSMD3/PSMD13/UBA52/PSMC2/PSMC1/PSMD8/PSMA7/PSMA2/PSMA3/UBB","EC_PTC","T1D_vs_LC"
"R-HSA-382556","ABC-family proteins mediated transport",50,0.598188334121749,2.1187533154456,3.59820022471227e-06,0.000160388585248515,0.000125070820153157,1499,"tags=68%, list=28%, signal=49%","PSMB5/PSMB3/ABCF1/PSMD6/PSMB6/PSMC4/DERL1/PSMC6/PSMB7/EIF2S2/PSMA4/PSMD2/PSMB1/PSMA6/PSMB2/ADRM1/PSMC3/PSMD14/ABCC1/EIF2S1/PSMD7/PSMC5/PSMD3/PSMD13/UBA52/PSMC2/PSMC1/PSMD8/VCP/PSMA7/PSMA2/PSMA3/UBB/DERL2","EC_PTC","T1D_vs_LC"
"R-HSA-156842","Eukaryotic Translation Elongation",89,0.512310534302681,2.01216594017697,3.68539947721772e-06,0.000160388585248515,0.000125070820153157,2270,"tags=75%, list=43%, signal=44%","RPL26L1/RPS4Y1/RPSA/EEF1B2/RPL36A/RPS10/RPL5/RPS4X/RPL37A/RPL22L1/UBA52/EEF1G/RPL15/RPS16/FAU/RPS3A/RPL10A/RPS13/RPL17/RPL36AL/RPS9/RPL6/RPL18/RPL3/RPL8/RPS5/RPL7A/RPS2/RPL7/RPL11/RPL18A/RPL24/RPS6/RPL35A/RPL14/RPS3/RPS23/RPL29/RPS15A/RPL35/RPS8/RPL23A/RPL4/RPL19/RPS15/RPL23/RPL12/RPS25/RPS14/RPL13A/RPS26/RPL32/RPL9/RPL28/RPLP0/RPL22/RPL37/RPL27A/RPS7/RPS18/RPS12/RPL30/RPLP1/RPS27A/RPS29/RPL27/RPL38","EC_PTC","T1D_vs_LC"
"R-HSA-72764","Eukaryotic Translation Termination",87,0.522478441965062,2.03848475289231,4.27941109475992e-06,0.000179076895042261,0.000139643940986903,2270,"tags=78%, list=43%, signal=45%","RPL26L1/ETF1/RPS4Y1/GSPT1/RPSA/RPL36A/RPS10/TRMT112/RPL5/RPS4X/RPL37A/RPL22L1/UBA52/RPL15/RPS16/FAU/RPS3A/RPL10A/RPS13/RPL17/RPL36AL/RPS9/RPL6/RPL18/RPL3/RPL8/RPS5/RPL7A/RPS2/RPL7/RPL11/RPL18A/RPL24/RPS6/RPL35A/RPL14/RPS3/RPS23/RPL29/RPS15A/RPL35/RPS8/RPL23A/RPL4/RPL19/RPS15/RPL23/RPL12/RPS25/RPS14/RPL13A/RPS26/RPL32/RPL9/RPL28/RPLP0/RPL22/RPL37/RPL27A/RPS7/RPS18/RPS12/RPL30/RPLP1/RPS27A/RPS29/RPL27/RPL38","EC_PTC","T1D_vs_LC"
"R-HSA-5358346","Hedgehog ligand biogenesis",44,0.619778735657377,2.14612753492208,5.09565576426091e-06,0.000205336054500588,0.000160120801013423,1499,"tags=73%, list=28%, signal=52%","PSMB5/PSMB3/PSMD6/PSMB6/PSMC4/PSMC6/PSMB7/PSMA4/PSMD2/PSMB1/PSMA6/PSMB2/ADRM1/PSMC3/PSMD14/PSMD7/SYVN1/PSMC5/PSMD3/PSMD13/UBA52/PSMC2/PSMC1/PSMD8/ADAM17/P4HB/VCP/PSMA7/PSMA2/PSMA3/UBB/DERL2","EC_PTC","T1D_vs_LC"
"R-HSA-75815","Ubiquitin-dependent degradation of Cyclin D",39,0.642198931213565,2.16402355389545,6.49412382715928e-06,0.000215078710385884,0.000167718112007568,1443,"tags=72%, list=27%, signal=53%","CDK4/PSMB5/PSMB3/PSMD6/PSMB6/PSMC4/PSMC6/PSMB7/PSMA4/PSMD2/PSMB1/PSMA6/PSMB2/ADRM1/PSMC3/PSMD14/PSMD7/PSMC5/PSMD3/PSMD13/UBA52/PSMC2/PSMC1/PSMD8/PSMA7/PSMA2/PSMA3/UBB","EC_PTC","T1D_vs_LC"
"R-HSA-174184","Cdc20:Phospho-APC/C mediated degradation of Cyclin A",44,0.61550869978917,2.1313415459479,6.31483820002911e-06,0.000215078710385884,0.000167718112007568,1443,"tags=68%, list=27%, signal=50%","PSMB5/PSMB3/BUB3/PSMD6/PSMB6/PSMC4/PSMC6/PSMB7/PSMA4/PSMD2/PSMB1/PSMA6/PSMB2/CDC26/ADRM1/PSMC3/PSMD14/PSMD7/PSMC5/PSMD3/PSMD13/UBA52/PSMC2/PSMC1/PSMD8/PSMA7/ANAPC16/PSMA2/PSMA3/UBB","EC_PTC","T1D_vs_LC"
"R-HSA-176409","APC/C:Cdc20 mediated degradation of mitotic proteins",44,0.61550869978917,2.1313415459479,6.31483820002911e-06,0.000215078710385884,0.000167718112007568,1443,"tags=68%, list=27%, signal=50%","PSMB5/PSMB3/BUB3/PSMD6/PSMB6/PSMC4/PSMC6/PSMB7/PSMA4/PSMD2/PSMB1/PSMA6/PSMB2/CDC26/ADRM1/PSMC3/PSMD14/PSMD7/PSMC5/PSMD3/PSMD13/UBA52/PSMC2/PSMC1/PSMD8/PSMA7/ANAPC16/PSMA2/PSMA3/UBB","EC_PTC","T1D_vs_LC"
"R-HSA-176814","Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins",44,0.61550869978917,2.1313415459479,6.31483820002911e-06,0.000215078710385884,0.000167718112007568,1443,"tags=68%, list=27%, signal=50%","PSMB5/PSMB3/BUB3/PSMD6/PSMB6/PSMC4/PSMC6/PSMB7/PSMA4/PSMD2/PSMB1/PSMA6/PSMB2/CDC26/ADRM1/PSMC3/PSMD14/PSMD7/PSMC5/PSMD3/PSMD13/UBA52/PSMC2/PSMC1/PSMD8/PSMA7/ANAPC16/PSMA2/PSMA3/UBB","EC_PTC","T1D_vs_LC"
"R-HSA-179419","APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint",44,0.61550869978917,2.1313415459479,6.31483820002911e-06,0.000215078710385884,0.000167718112007568,1443,"tags=68%, list=27%, signal=50%","PSMB5/PSMB3/BUB3/PSMD6/PSMB6/PSMC4/PSMC6/PSMB7/PSMA4/PSMD2/PSMB1/PSMA6/PSMB2/CDC26/ADRM1/PSMC3/PSMD14/PSMD7/PSMC5/PSMD3/PSMD13/UBA52/PSMC2/PSMC1/PSMD8/PSMA7/ANAPC16/PSMA2/PSMA3/UBB","EC_PTC","T1D_vs_LC"
