"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","CellType","Condition"
"R-HSA-192823","Viral mRNA Translation",87,0.482713109787737,2.03211246219112,1.62057388218206e-05,0.00163002722982813,0.00156086852862799,2556,"tags=70%, list=37%, signal=44%","DNAJC3/RPL7A/RPL36AL/RPSA/RPL3/RPS6/RPS2/RPL28/RPS9/RPS4X/RPL8/RPS27A/RPS3A/RPS18/RPS14/RPL11/RPS13/RPL12/RPL31/RPS23/RPL37/RPL18A/RPL29/RPL37A/RPS3/RPL10/RPL19/RPS7/RPL17/RPL5/RPL13/RPS19/RPL14/RPL15/RPS8/RPL9/RPL32/RPL4/RPS12/GRSF1/RPL30/RPL22/RPS15/RPS29/RPL34/RPL18/RPL27A/RPS27L/RPL41/RPL21/RPLP0/RPS16/RPLP2/RPS10/RPL26/RPS15A/RPS26/RPLP1/FAU/RPS28/RPL23","VSMC_P","T1D_vs_LC"
"R-HSA-156902","Peptide chain elongation",87,0.482445872816733,2.03098745529132,1.62057388218206e-05,0.00163002722982813,0.00156086852862799,2556,"tags=70%, list=37%, signal=44%","RPL7A/RPL36AL/RPSA/EEF2/RPL3/RPS6/RPS2/RPL28/RPS9/RPS4X/RPL8/RPS27A/RPS3A/RPS18/RPS14/RPL11/RPS13/EEF1A1/RPL12/RPL31/RPS23/RPL37/RPL18A/RPL29/RPL37A/RPS3/RPL10/RPL19/RPS7/RPL17/RPL5/RPL13/RPS19/RPL14/RPL15/RPS8/RPL9/RPL32/RPL4/RPS12/RPL30/RPL22/RPS15/RPS29/RPL34/RPL18/RPL27A/RPS27L/RPL41/RPL21/RPLP0/RPS16/RPLP2/RPS10/RPL26/RPS15A/RPS26/RPLP1/FAU/RPS28/RPL23","VSMC_P","T1D_vs_LC"
"R-HSA-6794362","Protein-protein interactions at synapses",31,-0.645150174890789,-2.05069424796411,2.34461790594901e-05,0.00217688754806189,0.00208452668885183,1659,"tags=65%, list=24%, signal=49%","DLGAP1/CASK/DLG1/LIN7A/SYT1/EPB41L2/LIN7B/LIN7C/SIPA1L1/PTPRD/NLGN4X/NTRK3/IL1RAPL1/DLGAP4/APBA1/NRXN3/SLITRK4/EPB41/PTPRS/LRRTM1","VSMC_P","T1D_vs_LC"
"R-HSA-9734767","Developmental Cell Lineages",46,0.577590919557082,2.13787004868717,4.86297924349617e-05,0.0041925828192142,0.00401470015741263,632,"tags=28%, list=9%, signal=26%","EPCAM/KRT18/EGF/CD24/ALDH1A1/ANXA3/CA2/FGF2/LAMB1/LAMA3/ANXA1/COL1A1/CD74","VSMC_P","T1D_vs_LC"
"R-HSA-9924644","Developmental Lineages of the Mammary Gland",16,0.771966548026906,2.26096608414986,5.58375773505283e-05,0.00449306372413918,0.00430243227585123,34,"tags=31%, list=0%, signal=31%","EPCAM/KRT18/EGF/CD24/ALDH1A1","VSMC_P","T1D_vs_LC"
"R-HSA-2408557","Selenocysteine synthesis",87,0.458161714525332,1.92875666914284,7.02841779628458e-05,0.00530206267507218,0.00507710706600031,2556,"tags=69%, list=37%, signal=44%","RPL7A/RPL36AL/RPSA/RPL3/RPS6/RPS2/EEFSEC/RPL28/RPS9/RPS4X/RPL8/RPS27A/RPS3A/RPS18/RPS14/RPL11/RPS13/RPL12/RPL31/RPS23/RPL37/RPL18A/RPL29/RPL37A/RPS3/RPL10/RPL19/RPS7/RPL17/RPL5/RPL13/RPS19/RPL14/RPL15/RPS8/RPL9/RPL32/RPL4/RPS12/RPL30/RPL22/RPS15/RPS29/RPL34/RPL18/RPL27A/RPS27L/RPL41/RPL21/RPLP0/RPS16/RPLP2/RPS10/RPL26/RPS15A/RPS26/RPLP1/FAU/RPS28/RPL23","VSMC_P","T1D_vs_LC"
"R-HSA-9954714","PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA",88,0.472959116735906,2.00512223200138,0.000100212970929374,0.00711512093598553,0.00681324099569364,2556,"tags=69%, list=37%, signal=44%","ABCE1/RPL7A/RPL36AL/RPSA/RPL3/RPS6/RPS2/RPL28/RPS9/RPS4X/RPL8/RPS27A/RPS3A/RPS18/RPS14/RPL11/RPS13/RPL12/RPL31/RPS23/RPL37/RPL18A/RPL29/RPL37A/RPS3/RPL10/RPL19/PELO/RPS7/RPL17/RPL5/RPL13/RPS19/RPL14/RPL15/RPS8/RPL9/RPL32/RPL4/RPS12/RPL30/RPL22/RPS15/RPS29/RPL34/RPL18/RPL27A/RPS27L/RPL41/RPL21/RPLP0/RPS16/RPLP2/RPS10/RPL26/RPS15A/RPS26/RPLP1/FAU/RPS28/RPL23","VSMC_P","T1D_vs_LC"
"R-HSA-9954716","ZNF598 and the Ribosome-associated Quality Trigger (RQT) complex dissociate a ribosome stalled on a no-go mRNA",92,0.451244234888326,1.92885967697649,0.000129832707447129,0.00870600432714917,0.00833662647818409,2556,"tags=68%, list=37%, signal=43%","RPL7A/RPL36AL/RPSA/RPL3/RPS6/RPS2/RPL28/RPS9/RPS4X/RPL8/UBC/RPS27A/UBE2D1/RPS3A/RPS18/RPS14/RPL11/RPS13/RPL12/RPL31/RPS23/RPL37/TRIP4/RPL18A/RPL29/RPL37A/RPS3/RPL10/RPL19/RPS7/RPL17/RPL5/RPL13/RPS19/RPL14/RPL15/RPS8/RPL9/RPL32/RPL4/RPS12/RPL30/RPL22/RPS15/RPS29/RPL34/RPL18/RPL27A/RPS27L/RPL41/RPL21/RPLP0/RPS16/RPLP2/RPS10/RPL26/RPS15A/RPS26/UBB/RPLP1/FAU/RPS28/RPL23","VSMC_P","T1D_vs_LC"
"R-HSA-72764","Eukaryotic Translation Termination",88,0.454602451814652,1.92729868312251,0.000268024375827268,0.0170266011380796,0.0163041974879967,2556,"tags=69%, list=37%, signal=44%","RPL7A/RPL36AL/RPSA/RPL3/RPS6/RPS2/RPL28/RPS9/RPS4X/RPL8/RPS27A/RPS3A/RPS18/RPS14/RPL11/RPS13/RPL12/RPL31/RPS23/RPL37/RPL18A/RPL29/GSPT1/RPL37A/RPS3/RPL10/RPL19/RPS7/RPL17/RPL5/RPL13/RPS19/RPL14/RPL15/RPS8/RPL9/RPL32/RPL4/TRMT112/RPS12/RPL30/RPL22/RPS15/RPS29/RPL34/RPL18/RPL27A/RPS27L/RPL41/RPL21/RPLP0/RPS16/RPLP2/RPS10/RPL26/RPS15A/RPS26/RPLP1/FAU/RPS28/RPL23","VSMC_P","T1D_vs_LC"
"R-HSA-975956","Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)",91,0.444678290602033,1.8985100482013,0.00029625727244134,0.0178791263918349,0.0171205518495048,2556,"tags=68%, list=37%, signal=43%","RPL7A/RPL36AL/RPSA/RPL3/RPS6/RPS2/RPL28/RPS9/RPS4X/EIF4G1/RPL8/RPS27A/RPS3A/RPS18/RPS14/RPL11/RPS13/RPL12/RPL31/RPS23/RPL37/RPL18A/RPL29/GSPT1/RPL37A/RPS3/RPL10/RPL19/RPS7/RPL17/RPL5/RPL13/UPF1/RPS19/RPL14/RPL15/RPS8/RPL9/RPL32/RPL4/RPS12/RPL30/RPL22/RPS15/RPS29/RPL34/RPL18/RPL27A/RPS27L/RPL41/RPL21/RPLP0/RPS16/RPLP2/RPS10/RPL26/RPS15A/RPS26/RPLP1/FAU/RPS28/RPL23","VSMC_P","T1D_vs_LC"
"R-HSA-9734779","Developmental Cell Lineages of the Integumentary System",24,0.664555183722266,2.13721265054823,0.000317155582894846,0.0182288946930514,0.0174554802014306,34,"tags=21%, list=0%, signal=21%","EPCAM/KRT18/EGF/CD24/ALDH1A1","VSMC_P","T1D_vs_LC"
"R-HSA-611105","Respiratory electron transport",121,0.405004659653155,1.79943895382181,0.000416648158224333,0.0224420290158951,0.0214898599044633,1970,"tags=52%, list=29%, signal=38%","COA3/COX5A/CYC1/MDH1/UQCRH/UQCC3/RAB5IF/NDUFA8/NDUFB5/NDUFS3/MT-ND6/SDHA/TIMMDC1/NDUFB3/NDUFV2/SDHC/COX4I2/NDUFB6/COX11/SDHD/NDUFS8/NDUFV3/ETFB/NDUFAF4/COX14/NDUFV1/PNKD/SLC25A11/SURF1/TMEM223/NDUFB8/COX19/NDUFB11/COX4I1/PET100/COX5B/NDUFA12/MT-CYB/NDUFB9/COX6B1/UQCRFS1/NDUFS6/MT-ND5/UQCRQ/MT-ND2/COX6A1/COX7C/NUBPL/MT-ND1/HIGD2A/NDUFC2/SDHB/MT-CO1/NDUFA6/ISCU/MT-CO2/ETFA/NDUFAF3/MT-ND4/MT-CO3/TMEM126B/MDH2/NDUFA2","VSMC_P","T1D_vs_LC"
"R-HSA-8868773","rRNA processing in the nucleus and cytosol",132,0.374734040384861,1.68380954300574,0.000427644297734539,0.0224420290158951,0.0214898599044633,2238,"tags=54%, list=33%, signal=37%","EBNA1BP2/NOP56/THUMPD1/EXOSC8/IMP3/DDX52/RPL7A/RPL36AL/EXOSC6/RPSA/NOP58/RPL3/RPS6/TSR3/RPS2/RPL28/RPS9/NOL11/RPS4X/WDR43/RPL8/EXOSC3/RPS27A/BUD23/XRN2/UTP11/RPS3A/RPS18/RPS14/RPL11/RPS13/RPL12/RPL31/RPS23/RPL37/RPL18A/RPL29/RPL37A/RPS3/DIS3/RPL10/SNU13/RPL19/RPS7/RPL17/RPL5/KRR1/RPL13/RPS19/RPL14/RPL15/RPP21/RPS8/RPL9/RPL32/RPL4/TRMT112/RPS12/RPL30/RPL22/RPS15/RPS29/DDX21/RPL34/RPL18/RPL27A/RPP38/RPS27L/RPL41/RPL21/RPLP0","VSMC_P","T1D_vs_LC"
"R-HSA-72702","Ribosomal scanning and start codon recognition",57,0.505567645812351,1.96388156038754,0.000449844413373999,0.0226234252892674,0.0216635599072215,2090,"tags=56%, list=31%, signal=39%","EIF3B/EIF3H/EIF4E/EIF3F/RPSA/EIF3K/RPS6/EIF4B/RPS2/EIF4A1/RPS9/RPS4X/EIF4G1/EIF3D/EIF4H/EIF5/EIF3I/RPS27A/RPS3A/RPS18/RPS14/RPS13/RPS23/EIF3J/RPS3/RPS7/RPS19/RPS8/RPS12/EIF2S1/RPS15/RPS29","VSMC_P","T1D_vs_LC"
"R-HSA-381426","Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)",53,0.494263123460207,1.90483866880956,0.000486740400248149,0.0234998265239806,0.022502777240946,1557,"tags=43%, list=23%, signal=34%","CDH2/KNG1/IGFBP2/GOLM1/LAMB1/IGFBP3/SDC2/DNAJC3/CKAP4/SHISA5/IGFBP4/FN1/NUCB1/CALU/CST3/MIA3/RCN1/IGFBP7/P4HB/LAMC1/APP/KTN1/APLP2","VSMC_P","T1D_vs_LC"
"R-HSA-6794361","Neurexins and neuroligins",20,-0.672731353905774,-1.92678010813221,0.000541389728188245,0.024202125997156,0.0231752795926196,1659,"tags=70%, list=24%, signal=53%","DLGAP1/CASK/LIN7A/SYT1/EPB41L2/LIN7B/LIN7C/SIPA1L1/NLGN4X/DLGAP4/APBA1/NRXN3/EPB41/LRRTM1","VSMC_P","T1D_vs_LC"
"R-HSA-2408522","Selenoamino acid metabolism",92,0.427942463194413,1.82925541758107,0.000530829717708551,0.024202125997156,0.0231752795926196,2556,"tags=67%, list=37%, signal=43%","AIMP1/RPL7A/RPL36AL/RPSA/RPL3/RPS6/RPS2/EEFSEC/RPL28/RPS9/RPS4X/RPL8/RPS27A/RPS3A/RPS18/RPS14/RPL11/RPS13/RPL12/RPL31/EEF1E1/RPS23/RPL37/RPL18A/RPL29/RPL37A/RPS3/RPL10/RPL19/RPS7/RPL17/RPL5/RPL13/RPS19/RPL14/RPL15/RPS8/RPL9/RPL32/RPL4/RPS12/RPL30/RPL22/RPS15/RPS29/RPL34/RPL18/RPL27A/RPS27L/RPL41/RPL21/RPLP0/RPS16/RPLP2/RPS10/RPL26/RPS15A/RPS26/RPLP1/FAU/RPS28/RPL23","VSMC_P","T1D_vs_LC"
"R-HSA-9927432","Developmental Lineage of Mammary Gland Myoepithelial Cells",11,0.802912315389639,2.09011346813184,0.000680904779782155,0.029134524593388,0.0278984066659749,34,"tags=27%, list=0%, signal=27%","EPCAM/EGF/ALDH1A1","VSMC_P","T1D_vs_LC"
"R-HSA-9820448","Developmental Cell Lineages of the Exocrine Pancreas",24,0.642181923353415,2.06526013815266,0.000719314793000635,0.029134524593388,0.0278984066659749,1016,"tags=50%, list=15%, signal=43%","EGF/ANXA3/CA2/FGF2/LAMB1/LAMA3/ANXA1/COL1A1/CD74/FN1/COL1A2/RNASE1","VSMC_P","T1D_vs_LC"
"R-HSA-72649","Translation initiation complex formation",57,0.49223018619345,1.91207209191199,0.000752473146114749,0.029134524593388,0.0278984066659749,2090,"tags=54%, list=31%, signal=38%","EIF3B/EIF3H/EIF4E/EIF3F/RPSA/EIF3K/RPS6/EIF4B/RPS2/EIF4A1/RPS9/RPS4X/EIF4G1/EIF3D/EIF4H/EIF3I/RPS27A/RPS3A/RPS18/RPS14/RPS13/RPS23/EIF3J/RPS3/RPS7/RPS19/RPS8/RPS12/EIF2S1/RPS15/RPS29","VSMC_P","T1D_vs_LC"
"R-HSA-72662","Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",57,0.49223018619345,1.91207209191199,0.000752473146114749,0.029134524593388,0.0278984066659749,2090,"tags=54%, list=31%, signal=38%","EIF3B/EIF3H/EIF4E/EIF3F/RPSA/EIF3K/RPS6/EIF4B/RPS2/EIF4A1/RPS9/RPS4X/EIF4G1/EIF3D/EIF4H/EIF3I/RPS27A/RPS3A/RPS18/RPS14/RPS13/RPS23/EIF3J/RPS3/RPS7/RPS19/RPS8/RPS12/EIF2S1/RPS15/RPS29","VSMC_P","T1D_vs_LC"
"R-HSA-9937383","Mitochondrial ribosome-associated quality control",69,0.464568788207188,1.86545113972385,0.000772414902227355,0.029134524593388,0.0278984066659749,1401,"tags=46%, list=20%, signal=37%","MRPL38/MRPS6/MRPS7/MRPS12/MRPS14/MRPS28/MRPL32/MRPL36/MRPS33/MRPL14/MRPL47/AURKAIP1/MRPS27/MALSU1/MRPS35/MRPL28/MRPS16/MRPL9/MRPS26/MRPL3/MRPL17/MTRES1/MRPL18/MRPS24/MRPS9/MRPS25/MRPL54/MRPL51/MRPL34/GADD45GIP1/MRPL13/CHCHD1","VSMC_P","T1D_vs_LC"
"R-HSA-5389840","Mitochondrial translation elongation",68,0.45549972338929,1.81946363473607,0.000898846549869385,0.0319090525203632,0.0305552170822472,1401,"tags=46%, list=20%, signal=37%","MRPL38/MRPS6/MRPS7/MRPS12/MRPS14/MRPS28/MRPL32/MRPL36/MRPS33/MRPL14/MRPL47/AURKAIP1/MRPS27/MRPS35/MRPL28/MRPS16/MRPL9/MRPS26/MRPL3/MRPL17/MRPL18/MRPS24/MRPS9/TUFM/MRPS25/MRPL54/MRPL51/MRPL34/GADD45GIP1/MRPL13/CHCHD1","VSMC_P","T1D_vs_LC"
"R-HSA-9948299","Ribosome-associated quality control",139,0.366347975651409,1.66556407355165,0.000885796906224031,0.0319090525203632,0.0305552170822472,2260,"tags=56%, list=33%, signal=38%","PSMD6/PSMB5/ABCE1/PSMD13/PSMD7/UFD1/RPL7A/PSMB6/RPL36AL/RPSA/RPL3/RPS6/RPS2/PSMD3/RPL28/PSMA5/RPS9/VCP/PSMC5/RPS4X/RPL8/PSMC1/UBC/RPS27A/PSMB3/PSMA4/UBE2D1/RPS3A/RPS18/RPS14/RPL11/RPS13/PSMD2/RPL12/RPL31/RPS23/RPL37/SEM1/TRIP4/PSMA7/RPL18A/TCF25/RPL29/RPL37A/RPS3/PSMD8/RPL10/RPL19/PELO/RPS7/RPL17/RPL5/PSMB2/RPL13/RPS19/RPL14/RPL15/RPS8/RPL9/PSMC3/RPL32/RPL4/RPS12/RPL30/RPL22/PSMC4/RPS15/RPS29/RPL34/RPL18/PSMA1/RPL27A/RPS27L/PSMB1/RPL41/RPL21/RPLP0/ADRM1","VSMC_P","T1D_vs_LC"
