"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","CellType","Condition"
"R-HSA-72706","GTP hydrolysis and joining of the 60S ribosomal subunit",108,0.480127879519978,1.80903973555326,0.000104734742489836,0.00859199729708082,0.00805115039491478,2253,"tags=80%, list=43%, signal=47%","EIF3B/RPS27L/EIF3I/EIF3F/RPL26L1/RPS4Y1/EIF4H/EIF3D/RPL27A/RPS13/RPL22L1/RPL7A/RPLP2/RPS5/RPS23/RPL9/EIF4A1/RPL35A/RPL30/RPS9/RPL18A/RPL3/RPL39/EIF5/RPS15/RPL15/RPL26/RPL10/RPS3A/RPL31/RPLP0/RPS19/RPS16/FAU/RPL27/EIF3M/RPS4X/RPL19/RPS8/RPS3/RPL23/RPL37A/RPL37/RPS21/RPL5/RPL34/RPL36/RPL23A/RPL8/RPS24/EIF1AX/RPL35/RPL36A/RPS18/RPS17/RPSA/RPS15A/EIF3K/RPL24/RPS14/RPS7/RPL21/EIF4B/RPL29/RPS27A/RPS10/RPS11/EIF3A/RPL14/RPS25/RPL13A/RPL4/RPL32/RPLP1/RPS12/RPS28/EIF4A2/RPS6/RPL28/RPL10A/RPS29/RPL13/RPL12/RPL22/RPL41/RPL38","EC_AEA","T1D_vs_LC"
"R-HSA-1799339","SRP-dependent cotranslational protein targeting to membrane",106,0.480075958827497,1.80266701189931,0.000121830102709685,0.00859199729708082,0.00805115039491478,2253,"tags=79%, list=43%, signal=46%","DDOST/RPS27L/RPL26L1/SEC11C/RPS4Y1/RPL27A/RPS13/RPL22L1/RPL7A/SPCS1/RPLP2/SSR2/SSR4/RPS5/RPS23/RPL9/RPL35A/RPL30/RPS9/RPL18A/RPL3/SEC61A1/RPL39/RPS15/RPL15/RPL26/RPL10/RPS3A/RPL31/RPLP0/RPS19/SEC61G/RPS16/FAU/RPL27/RPS4X/RPL19/RPS8/RPS3/RPL23/RPL37A/RPL37/RPS21/RPL5/RPL34/RPL36/RPL23A/RPL8/RPS24/RPL35/RPL36A/RPS18/RPS17/RPSA/RPS15A/RPL24/RPS14/RPS7/RPL21/RPL29/RPS27A/RPS10/RPS11/RPL14/RPS25/SPCS2/RPL13A/RPL4/RPL32/SRP72/RPLP1/RPS12/SRP14/RPS28/RPS6/RPL28/RPL10A/RPS29/RPL13/SRP9/RPL12/RPL22/RPL41/RPL38","EC_AEA","T1D_vs_LC"
"R-HSA-72613","Eukaryotic Translation Initiation",110,0.47369650268236,1.78703215555144,0.000110419174035321,0.00859199729708082,0.00805115039491478,2253,"tags=79%, list=43%, signal=46%","EIF3B/RPS27L/EIF3I/EIF3F/RPL26L1/RPS4Y1/EIF4H/EIF3D/RPL27A/RPS13/RPL22L1/RPL7A/RPLP2/RPS5/RPS23/RPL9/EIF4A1/RPL35A/RPL30/RPS9/RPL18A/RPL3/RPL39/EIF5/RPS15/RPL15/RPL26/RPL10/RPS3A/RPL31/RPLP0/RPS19/RPS16/FAU/RPL27/EIF3M/RPS4X/RPL19/RPS8/RPS3/RPL23/RPL37A/RPL37/RPS21/RPL5/RPL34/RPL36/RPL23A/RPL8/RPS24/EIF1AX/RPL35/RPL36A/EIF2B5/RPS18/RPS17/RPSA/RPS15A/EIF3K/RPL24/RPS14/RPS7/RPL21/EIF4B/RPL29/RPS27A/RPS10/RPS11/EIF3A/RPL14/RPS25/RPL13A/RPL4/RPL32/RPLP1/RPS12/RPS28/EIF4A2/RPS6/RPL28/RPL10A/RPS29/RPL13/RPL12/RPL22/RPL41/RPL38","EC_AEA","T1D_vs_LC"
"R-HSA-72737","Cap-dependent Translation Initiation",110,0.47369650268236,1.78703215555144,0.000110419174035321,0.00859199729708082,0.00805115039491478,2253,"tags=79%, list=43%, signal=46%","EIF3B/RPS27L/EIF3I/EIF3F/RPL26L1/RPS4Y1/EIF4H/EIF3D/RPL27A/RPS13/RPL22L1/RPL7A/RPLP2/RPS5/RPS23/RPL9/EIF4A1/RPL35A/RPL30/RPS9/RPL18A/RPL3/RPL39/EIF5/RPS15/RPL15/RPL26/RPL10/RPS3A/RPL31/RPLP0/RPS19/RPS16/FAU/RPL27/EIF3M/RPS4X/RPL19/RPS8/RPS3/RPL23/RPL37A/RPL37/RPS21/RPL5/RPL34/RPL36/RPL23A/RPL8/RPS24/EIF1AX/RPL35/RPL36A/EIF2B5/RPS18/RPS17/RPSA/RPS15A/EIF3K/RPL24/RPS14/RPS7/RPL21/EIF4B/RPL29/RPS27A/RPS10/RPS11/EIF3A/RPL14/RPS25/RPL13A/RPL4/RPL32/RPLP1/RPS12/RPS28/EIF4A2/RPS6/RPL28/RPL10A/RPS29/RPL13/RPL12/RPL22/RPL41/RPL38","EC_AEA","T1D_vs_LC"
"R-HSA-9948299","Ribosome-associated quality control",132,0.455192089398518,1.76532601860477,0.000132168075379665,0.00859199729708082,0.00805115039491478,2261,"tags=75%, list=43%, signal=44%","PSMD6/PSMD8/PSMA5/LTN1/RPS27L/PSMD12/PSMC2/RPL26L1/CUL2/RPS4Y1/RPL27A/RPS13/RPL22L1/RPL7A/PSMB1/PSMB6/RPLP2/PSMB3/PSMB7/RPS5/RPS23/RPL9/PSMA2/RPL35A/RPL30/RPS9/RPL18A/RPL3/RPL39/RPS15/RPL15/RPL26/UBB/RPL10/PSMD2/PSMA7/KLHDC10/RBX1/RPS3A/RPL31/RPLP0/ELOB/RPS19/PSMB4/RPS16/FAU/RPL27/RPS4X/UBC/PSMA4/RPL19/RPS8/RPS3/RPL23/RPL37A/RPL37/RPS21/RPL5/RPL34/RPL36/RPL23A/RPL8/RPS24/RPL35/RPL36A/NPLOC4/RPS18/RPS17/RPSA/RPS15A/RPL24/RPS14/RPS7/RPL21/RPL29/RPS27A/RPS10/RPS11/RPL14/RPS25/RPL13A/RPL4/RPL32/SEM1/RPLP1/RPS12/PSMD14/RPS28/RPS6/RPL28/RPL10A/PSMA6/RPS29/RPL13/RPL12/RPL22/RPL41/RPL38/PSMA1","EC_AEA","T1D_vs_LC"
"R-HSA-2408557","Selenocysteine synthesis",86,0.500178830453,1.82206952542177,0.000145556927465539,0.00868363612448125,0.00813702076427176,2253,"tags=85%, list=43%, signal=50%","RPS27L/RPL26L1/RPS4Y1/RPL27A/RPS13/RPL22L1/RPL7A/RPLP2/RPS5/RPS23/RPL9/RPL35A/RPL30/RPS9/RPL18A/RPL3/RPL39/RPS15/RPL15/RPL26/RPL10/RPS3A/RPL31/RPLP0/RPS19/RPS16/FAU/RPL27/RPS4X/RPL19/RPS8/RPS3/RPL23/RPL37A/RPL37/RPS21/RPL5/RPL34/RPL36/RPL23A/RPL8/RPS24/RPL35/RPL36A/RPS18/RPS17/RPSA/RPS15A/RPL24/RPS14/RPS7/RPL21/RPL29/RPS27A/RPS10/RPS11/RPL14/RPS25/RPL13A/RPL4/RPL32/RPLP1/RPS12/RPS28/RPS6/RPL28/RPL10A/RPS29/RPL13/RPL12/RPL22/RPL41/RPL38","EC_AEA","T1D_vs_LC"
"R-HSA-156827","L13a-mediated translational silencing of Ceruloplasmin expression",107,0.473615252172243,1.78313520142159,0.000149717864215194,0.00868363612448125,0.00813702076427176,2253,"tags=79%, list=43%, signal=47%","EIF3B/RPS27L/EIF3I/EIF3F/RPL26L1/RPS4Y1/EIF4H/EIF3D/RPL27A/RPS13/RPL22L1/RPL7A/RPLP2/RPS5/RPS23/RPL9/EIF4A1/RPL35A/RPL30/RPS9/RPL18A/RPL3/RPL39/RPS15/RPL15/RPL26/RPL10/RPS3A/RPL31/RPLP0/RPS19/RPS16/FAU/RPL27/EIF3M/RPS4X/RPL19/RPS8/RPS3/RPL23/RPL37A/RPL37/RPS21/RPL5/RPL34/RPL36/RPL23A/RPL8/RPS24/EIF1AX/RPL35/RPL36A/RPS18/RPS17/RPSA/RPS15A/EIF3K/RPL24/RPS14/RPS7/RPL21/EIF4B/RPL29/RPS27A/RPS10/RPS11/EIF3A/RPL14/RPS25/RPL13A/RPL4/RPL32/RPLP1/RPS12/RPS28/EIF4A2/RPS6/RPL28/RPL10A/RPS29/RPL13/RPL12/RPL22/RPL41/RPL38","EC_AEA","T1D_vs_LC"
"R-HSA-9711097","Cellular response to starvation",118,0.443368920432325,1.68728995597078,0.000277817161485431,0.0153077255978473,0.0143441387061688,2154,"tags=68%, list=41%, signal=41%","CASTOR1/ATP6V0D1/RRAGC/ATP6V1A/LAMTOR2/RPS27L/RPL26L1/RPS4Y1/CEBPG/RPL27A/RPS13/RPL22L1/RPL7A/RPLP2/RPS5/RPS23/RPL9/ATP6V1C1/ATP6V0E1/RPL35A/RPL30/RPS9/RPL18A/RPL3/RPL39/RPS15/RPL15/RPL26/RPL10/RPS3A/RPL31/RPLP0/RPS19/RPS16/FAU/RPL27/RPS4X/RPL19/RPS8/RPS3/RPL23/RPL37A/FNIP2/RPL37/RPS21/RPL5/RPL34/RPL36/SH3BP4/RPL23A/RPL8/RPS24/RPL35/RPL36A/RPS18/RPS17/RPSA/RPS15A/FNIP1/RPL24/RPS14/RPS7/RPL21/RPL29/RPS27A/RPS10/RPS11/RPL14/RPS25/RPL13A/RPL4/RPL32/RPLP1/RPS12/RPS28/ATF2/RPS6/RPL28/RPL10A/LAMTOR5","EC_AEA","T1D_vs_LC"
"R-HSA-2408522","Selenoamino acid metabolism",89,0.490439887776209,1.79211016405566,0.00031645544269455,0.0166063760880664,0.015561042069341,2253,"tags=82%, list=43%, signal=48%","RPS27L/RPL26L1/RPS4Y1/RPL27A/RPS13/RPL22L1/RPL7A/RPLP2/RPS5/RPS23/RPL9/RPL35A/RPL30/RPS9/RPL18A/RPL3/RPL39/RPS15/RPL15/RPL26/RPL10/RPS3A/RPL31/RPLP0/RPS19/RPS16/FAU/RPL27/RPS4X/RPL19/RPS8/RPS3/RPL23/RPL37A/RPL37/RPS21/RPL5/RPL34/RPL36/RPL23A/RPL8/RPS24/RPL35/RPL36A/RPS18/RPS17/RPSA/RPS15A/RPL24/RPS14/RPS7/RPL21/RPL29/RPS27A/RPS10/RPS11/RPL14/RPS25/RPL13A/RPL4/RPL32/RPLP1/RPS12/RPS28/RPS6/RPL28/RPL10A/RPS29/RPL13/RPL12/RPL22/RPL41/RPL38","EC_AEA","T1D_vs_LC"
"R-HSA-5389840","Mitochondrial translation elongation",42,0.587853821967511,1.90354934964501,0.000388692059366829,0.0194699386101021,0.0182443497721942,627,"tags=33%, list=12%, signal=30%","MRPL22/MRPL18/MRPS35/MRPL36/MRPL34/GFM1/MRPL37/MRPL50/MRPS6/DAP3/MRPS30/TUFM/MRPS26/CHCHD1","EC_AEA","T1D_vs_LC"
"R-HSA-1236974","ER-Phagosome pathway",61,0.525778228922133,1.82813842842679,0.000408357087222231,0.0195656308747347,0.0183340184240279,1577,"tags=51%, list=30%, signal=36%","PSMB10/PSMD6/HLA-F/PSMD8/PSMA5/PSMD12/PSME2/PSMC2/PSMB8/PSMB1/TAP1/PSMB6/PSMB3/PSMB7/PSMA2/SEC61A1/PSME1/TAPBP/VAMP8/UBB/PSMD2/PSMA7/PSMB4/SEC61G/UBC/PSMA4/IKBKB/HLA-A/HLA-C/HLA-B/PSMB9","EC_AEA","T1D_vs_LC"
"R-HSA-5368287","Mitochondrial translation",58,0.537155018618588,1.84763676458756,0.000476435933190519,0.0218763499323313,0.0204992829149079,512,"tags=22%, list=10%, signal=20%","MRPL22/MRPL18/MRPS35/MRPL36/MRPL34/GFM1/MRPL37/MRPL50/MRPS6/DAP3/MRPS30/TUFM/MRPS26","EC_AEA","T1D_vs_LC"
"R-HSA-611105","Respiratory electron transport",99,0.463871044039795,1.7336917952998,0.000496657703130774,0.0218926715540045,0.0205145771272122,1423,"tags=49%, list=27%, signal=37%","HIGD1A/HIGD2A/COX14/COA3/NDUFA8/DMAC1/ETFB/UQCRFS1/NDUFV2/NDUFB3/NDUFB7/NDUFA9/NDUFC1/UQCRH/UQCR10/NDUFA7/COX7B/PNKD/NDUFA6/UQCC2/NDUFB9/SDHA/COX5A/COX7A2/UQCRB/RAB5IF/NDUFAF3/PYURF/NDUFV1/NDUFB8/SDHC/ETFA/NDUFB1/NDUFA5/NDUFC2/NDUFS7/NDUFS5/UQCR11/NDUFAB1/COX6C/NDUFA10/NDUFS6/COX7C/NDUFB11/COX4I1/NDUFA1/NDUFS3/UQCRQ/COX6A1","EC_AEA","T1D_vs_LC"
"R-HSA-1236975","Antigen processing-Cross presentation",68,0.502130827171339,1.77972413009435,0.000683741536992578,0.0283682714089384,0.0265825525381302,1647,"tags=50%, list=31%, signal=35%","PSMB10/PSMD6/HLA-F/PSMD8/PSMA5/PSMD12/PSME2/PSMC2/PSMB8/PSMB1/TAP1/PSMB6/PSMB3/PSMB7/PSMA2/SEC61A1/PSME1/MRC2/TAPBP/VAMP8/UBB/PSMD2/PSMA7/PSMB4/SEC61G/UBC/PSMA4/IKBKB/HLA-A/HLA-C/HLA-B/PSMB9/CTSL/CYBA","EC_AEA","T1D_vs_LC"
"R-HSA-9954709","Ribosome Quality Control (RQC) complex extracts and degrades nascent peptide",95,0.466719705284749,1.72701671307891,0.000703072425546232,0.0283682714089384,0.0265825525381302,1703,"tags=53%, list=32%, signal=36%","PSMD6/PSMD8/PSMA5/LTN1/PSMD12/PSMC2/RPL26L1/CUL2/RPL27A/RPL22L1/RPL7A/PSMB1/PSMB6/RPLP2/PSMB3/PSMB7/RPL9/PSMA2/RPL35A/RPL30/RPL18A/RPL3/RPL39/RPL15/RPL26/UBB/RPL10/PSMD2/PSMA7/KLHDC10/RBX1/RPL31/RPLP0/ELOB/PSMB4/RPL27/UBC/PSMA4/RPL19/RPL23/RPL37A/RPL37/RPL5/RPL34/RPL36/RPL23A/RPL8/RPL35/RPL36A/NPLOC4","EC_AEA","T1D_vs_LC"
"R-HSA-6798695","Neutrophil degranulation",208,0.388224927383808,1.57940298467445,0.000720790925090993,0.0283682714089384,0.0265825525381302,1313,"tags=30%, list=25%, signal=24%","PYGL/PSMD6/CREG1/CDA/GOLGA7/PKM/YPEL5/DDOST/AP1M1/RAB4B/APRT/CTSD/MVP/LAMTOR2/LTA4H/RHOG/PSMA5/RAB18/DNASE1L1/TXNDC5/PSMD12/PSMC2/CAT/HEXB/CEP290/DPP7/CTSA/NCSTN/PSMB1/GDI2/VPS35L/RAB5C/MOSPD2/PTPRN2/ACTR2/ASAH1/GNS/PSMB7/TSPAN14/ARPC5/FTL/ATG7/B4GALT1/DDX3X/GSDMD/PSMA2/NDUFC2/NPC2/PRDX6/OSTF1/CPNE3/AP2A2/CCT2/TRAPPC1/BST2/VAMP8/GCA/CD59/PSMD2/TUBB/ARL8A/DNAJC3/SERPINB1","EC_AEA","T1D_vs_LC"
"R-HSA-381070","IRE1alpha activates chaperones",25,0.645507666187823,1.87338287349056,0.00077802604144901,0.0295649895750624,0.0277039399877125,616,"tags=36%, list=12%, signal=32%","PPP2R5B/ATP6V0D1/GOSR2/EXTL2/HSPA5/SERP1/ACADVL/MYDGF/XBP1","EC_AEA","T1D_vs_LC"
