"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment","CellType","Condition"
"R-HSA-1234176","Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha",50,0.530603916003084,2.00068923394063,0.000202270865709066,0.0122041604616873,0.011158551616798,2271,"tags=52%, list=27%, signal=38%","PSMD13/EGLN2/PSMC1/PSMB5/PSMA7/PSMB7/PSMA6/PSMD8/PSMD7/PSMB2/PSMC5/PSMD3/PSMA1/PSMD14/PSMA3/ADRM1/PSMB1/UBC/PSMA2/RPS27A/UBE2D1/ELOB/ELOC/PSMC6/PSMD11/LIMD1","PC","T1D_vs_LC"
"R-HSA-72764","Eukaryotic Translation Termination",89,0.462268494649923,1.93374587594747,0.000100326176319306,0.0122041604616873,0.011158551616798,3139,"tags=72%, list=38%, signal=45%","RPS27L/RPL27A/ETF1/RPS4X/RPL7A/RPS9/GSPT1/RPL5/RPL26/RPL26L1/RPS2/RPS16/RPL3/RPS5/RPL29/RPL14/RPS19/RPL23A/RPL18A/RPS6/RPL8/RPS27A/RPL10/RPS18/RPS3A/RPS14/RPS23/RPL13/RPL10A/RPS12/RPS10/RPSA/RPS7/RPL32/RPLP0/RPL30/RPL18/RPS3/RPS13/RPL27/APEH/RPL19/RPL28/RPS15A/RPL36AL/RPS15/RPS25/RPL37/RPL31/RPS24/RPL15/RPLP1/RPL17/RPL34/RPL35A/TRMT112/RPL11/RPL35/RPS28/RPS8/RPL6/RPS21/RPL12/RPL41","PC","T1D_vs_LC"
"R-HSA-156842","Eukaryotic Translation Elongation",89,0.461618724656231,1.93102778016513,0.000104148012473544,0.0122041604616873,0.011158551616798,3139,"tags=72%, list=38%, signal=45%","RPS27L/RPL27A/RPS4X/RPL7A/RPS9/RPL5/RPL26/RPL26L1/EEF1B2/RPS2/RPS16/RPL3/RPS5/RPL29/EEF1D/RPL14/RPS19/RPL23A/RPL18A/EEF1A1/RPS6/RPL8/RPS27A/RPL10/RPS18/RPS3A/RPS14/RPS23/RPL13/RPL10A/EEF1G/RPS12/RPS10/RPSA/RPS7/RPL32/RPLP0/RPL30/RPL18/RPS3/RPS13/RPL27/RPL19/RPL28/RPS15A/RPL36AL/RPS15/RPS25/RPL37/RPL31/RPS24/RPL15/RPLP1/RPL17/RPL34/RPL35A/RPL11/RPL35/RPS28/RPS8/RPL6/RPS21/RPL12/RPL41","PC","T1D_vs_LC"
"R-HSA-9954714","PELO:HBS1L and ABCE1 dissociate a ribosome on a non-stop mRNA",86,0.457601635240258,1.9019009869762,0.00018949537523111,0.0122041604616873,0.011158551616798,3139,"tags=71%, list=38%, signal=44%","RPS27L/RPL27A/RPS4X/RPL7A/RPS9/RPL5/RPL26/RPL26L1/RPS2/RPS16/RPL3/RPS5/RPL29/RPL14/RPS19/RPL23A/RPL18A/RPS6/RPL8/RPS27A/RPL10/RPS18/RPS3A/HBS1L/RPS14/RPS23/RPL13/RPL10A/RPS12/RPS10/RPSA/RPS7/RPL32/RPLP0/RPL30/RPL18/RPS3/RPS13/RPL27/RPL19/RPL28/RPS15A/RPL36AL/RPS15/RPS25/RPL37/RPL31/RPS24/RPL15/RPLP1/RPL17/RPL34/RPL35A/RPL11/RPL35/RPS28/RPS8/RPL6/RPS21/RPL12/RPL41","PC","T1D_vs_LC"
"R-HSA-9937383","Mitochondrial ribosome-associated quality control",85,0.459958352516359,1.90143676517286,0.000240050363133109,0.0122041604616873,0.011158551616798,1696,"tags=40%, list=21%, signal=32%","MRPS6/MRPL10/MRPL34/MRPL9/MRPS18B/MRPL49/MRPL21/MRPL36/MTRES1/MRPL11/MRPL35/MRPS26/MRPS18C/MRPL15/MRPS24/MRPS22/NDUFAB1/MRPS18A/MRPL47/MRPL39/MRPS23/MRPS7/MRPS2/MRPS30/MRPL14/MRPS5/MRPS34/MRPL32/MRPL46/MRPS14/MRPS35/MRPL19/MRPL2/MRPL54","PC","T1D_vs_LC"
"R-HSA-192823","Viral mRNA Translation",86,0.454428198888195,1.88871143242637,0.000216270432233332,0.0122041604616873,0.011158551616798,3139,"tags=71%, list=38%, signal=44%","RPS27L/RPL27A/DNAJC3/RPS4X/RPL7A/RPS9/RPL5/RPL26/RPL26L1/RPS2/RPS16/RPL3/RPS5/RPL29/RPL14/RPS19/RPL23A/RPL18A/RPS6/RPL8/RPS27A/RPL10/RPS18/RPS3A/RPS14/RPS23/RPL13/RPL10A/RPS12/RPS10/RPSA/RPS7/RPL32/RPLP0/RPL30/RPL18/RPS3/RPS13/RPL27/RPL19/RPL28/RPS15A/RPL36AL/RPS15/RPS25/RPL37/RPL31/RPS24/RPL15/RPLP1/RPL17/RPL34/RPL35A/RPL11/RPL35/RPS28/RPS8/RPL6/RPS21/RPL12/RPL41","PC","T1D_vs_LC"
"R-HSA-156902","Peptide chain elongation",86,0.452630750632016,1.88124081093116,0.000227753525831051,0.0122041604616873,0.011158551616798,3139,"tags=71%, list=38%, signal=44%","RPS27L/RPL27A/RPS4X/RPL7A/RPS9/RPL5/RPL26/RPL26L1/RPS2/RPS16/RPL3/RPS5/RPL29/RPL14/RPS19/RPL23A/RPL18A/EEF1A1/RPS6/RPL8/RPS27A/RPL10/RPS18/RPS3A/RPS14/RPS23/RPL13/RPL10A/RPS12/RPS10/RPSA/RPS7/RPL32/RPLP0/RPL30/RPL18/RPS3/RPS13/RPL27/RPL19/RPL28/RPS15A/RPL36AL/RPS15/RPS25/RPL37/RPL31/RPS24/RPL15/RPLP1/RPL17/RPL34/RPL35A/RPL11/RPL35/RPS28/RPS8/RPL6/RPS21/RPL12/RPL41","PC","T1D_vs_LC"
"R-HSA-5389840","Mitochondrial translation elongation",84,0.453945510787956,1.86957118957771,0.00022076047580911,0.0122041604616873,0.011158551616798,1696,"tags=39%, list=21%, signal=32%","MRPS6/MRPL10/MRPL34/MRPL9/MRPS18B/MRPL49/MRPL21/MRPL36/MRPL11/MRPL35/MRPS26/MRPS18C/MRPL15/MRPS24/MRPS22/MRPS18A/MRPL47/TSFM/MRPL39/MRPS23/MRPS7/MRPS2/MRPS30/MRPL14/MRPS5/MRPS34/MRPL32/MRPL46/MRPS14/MRPS35/MRPL19/MRPL2/MRPL54","PC","T1D_vs_LC"
"R-HSA-5368287","Mitochondrial translation",107,0.425673418079232,1.82952365587931,0.00012473347034229,0.0122041604616873,0.011158551616798,2179,"tags=47%, list=26%, signal=35%","MRPS6/MRPL10/MRPL34/MRPL9/MRPS18B/MRPL49/MRPL21/MRPL36/MTRES1/MRPL11/MRPL35/MRPS26/MRPS18C/MRPL15/MTRF1L/MRPS24/MRPS22/NDUFAB1/MT-ATP8/MRPS18A/MRPL47/TSFM/MRPL39/MRPS23/MRPS7/MRPS2/MRPS30/MRPL14/MRPS5/MRPS34/MRPL32/MRPL46/MRPS14/MRPS35/MRPL19/MRPL2/MT-ND5/MRPL54/MT-CYB/MRPL40/MT-ND2/MT-ND4L/MT-ND1/MT-ATP6/MRPS12/GFM1/MRPL42/MT-ND6/GADD45GIP1/MT-CO1","PC","T1D_vs_LC"
"R-HSA-5419276","Mitochondrial translation termination",97,0.430736495324369,1.82053722864383,0.000180445926503109,0.0122041604616873,0.011158551616798,2179,"tags=47%, list=26%, signal=35%","MRPS6/MRPL10/MRPL34/MRPL9/MRPS18B/MRPL49/MRPL21/MRPL36/MRPL11/MRPL35/MRPS26/MRPS18C/MRPL15/MTRF1L/MRPS24/MRPS22/MT-ATP8/MRPS18A/MRPL47/MRPL39/MRPS23/MRPS7/MRPS2/MRPS30/MRPL14/MRPS5/MRPS34/MRPL32/MRPL46/MRPS14/MRPS35/MRPL19/MRPL2/MT-ND5/MRPL54/MT-CYB/MRPL40/MT-ND2/MT-ND4L/MT-ND1/MT-ATP6/MRPS12/MRPL42/MT-ND6/GADD45GIP1/MT-CO1","PC","T1D_vs_LC"
"R-HSA-1428517","Aerobic respiration and respiratory electron transport",216,0.345231126475065,1.64922605543464,0.000199852344109539,0.0122041604616873,0.011158551616798,2595,"tags=47%, list=31%, signal=33%","COQ10B/RMND5B/LDHA/RANBP9/DLST/ISCA2/PDHB/CS/FH/NDUFV2/SLC25A11/DMAC2/SDHD/SDHAF1/UCP2/COX6A1/PKM/ISCU/ME2/TIMMDC1/TMEM126A/SCO1/LYRM7/NDUFS7/NDUFAB1/LDHB/IDH3A/MT-ATP8/NDUFB5/COX5A/ACAT1/COA5/MPC1/COX6B1/ETFB/TMEM126B/UQCRC1/GOT1/NDUFS2/NDUFB11/NDUFA8/ATP5MC1/SUCLA2/UQCRH/MDH1/PYURF/UQCRFS1/NDUFA5/ATP5F1B/IDH3B/PDK3/TMEM223/NDUFAF8/NDUFB10/NDUFA7/IDH2/NDUFS3/MT-ND5/SURF1/ATP5F1A/MT-CYB/UBC/COX7C/MT-ND2/SUCLG1/LETM1/MPC2/COX7A2/NDUFA13/MT-ND1/NDUFB7/COX5B/RPS27A/ATP5MC3/SDHA/MT-ATP6/SDHC/MT-ND6/COX4I1/NDUFA12/MT-CO1/PDK2/UQCRC2/ATP5PF/NDUFB3/NDUFS4/MT-ND4/TTC19/HAGH/SDHAF3/NDUFAF3/MT-CO3/NDUFC2/MT-CO2/ATP5PO/PNKD/NDUFV3/NDUFS8/HIGD2A/ACO2/NDUFA6","PC","T1D_vs_LC"
"R-HSA-5387390","Hh mutants abrogate ligand secretion",43,0.552440104582172,2.00755871238526,0.000348396782640813,0.0170312427206336,0.0155720667220833,2267,"tags=53%, list=27%, signal=39%","PSMD13/PSMC1/PSMB5/PSMA7/PSMB7/PSMA6/PSMD8/PSMD7/PSMB2/DERL2/PSMC5/PSMD3/PSMA1/SYVN1/PSMD14/PSMA3/ADRM1/PSMB1/UBC/PSMA2/RPS27A/PSMC6/PSMD11","PC","T1D_vs_LC"
"R-HSA-5368286","Mitochondrial translation initiation",84,0.443480819997405,1.82647243885784,0.000392676633146297,0.017824714311748,0.0162975565035155,1696,"tags=38%, list=21%, signal=31%","MRPS6/MRPL10/MRPL34/MRPL9/MRPS18B/MRPL49/MRPL21/MRPL36/MRPL11/MRPL35/MRPS26/MRPS18C/MRPL15/MRPS24/MRPS22/MRPS18A/MRPL47/MRPL39/MRPS23/MRPS7/MRPS2/MRPS30/MRPL14/MRPS5/MRPS34/MRPL32/MRPL46/MRPS14/MRPS35/MRPL19/MRPL2/MRPL54","PC","T1D_vs_LC"
"R-HSA-72689","Formation of a pool of free 40S subunits",97,0.417855731764618,1.76609580134795,0.000386198565126559,0.017824714311748,0.0162975565035155,2829,"tags=59%, list=34%, signal=39%","EIF3F/RPS27L/EIF3I/RPL27A/EIF3B/EIF3K/RPS4X/RPL7A/RPS9/RPL5/RPL26/RPL26L1/RPS2/RPS16/RPL3/RPS5/RPL29/RPL14/RPS19/RPL23A/RPL18A/RPS6/RPL8/RPS27A/RPL10/RPS18/RPS3A/RPS14/RPS23/RPL13/RPL10A/RPS12/RPS10/RPSA/RPS7/RPL32/RPLP0/EIF3H/RPL30/RPL18/RPS3/RPS13/RPL27/RPL19/RPL28/RPS15A/RPL36AL/RPS15/RPS25/RPL37/RPL31/RPS24/RPL15/RPLP1/RPL17/RPL34/RPL35A","PC","T1D_vs_LC"
"R-HSA-211733","Regulation of activated PAK-2p34 by proteasome mediated degradation",37,0.574509240292349,2.01724267536883,0.000471721327759495,0.0199852602527439,0.0182729945911046,2267,"tags=57%, list=27%, signal=41%","PSMD13/PSMC1/PSMB5/PSMA7/PSMB7/PSMA6/PSMD8/PSMD7/PSMB2/PSMC5/PSMD3/PSMA1/PSMD14/PSMA3/ADRM1/PSMB1/UBC/PSMA2/RPS27A/PSMC6/PSMD11","PC","T1D_vs_LC"
"R-HSA-9909615","Regulation of PD-L1(CD274) Post-translational modification",80,0.440607799971607,1.78188960251468,0.000462762951938777,0.0199852602527439,0.0182729945911046,1898,"tags=36%, list=23%, signal=28%","B3GNT3/PSMD13/OSTC/PSMC1/PSMB5/PRKAG1/PSMA7/PSMB7/PSMA6/PSMD8/RNF5/DAD1/PSMD7/ERLIN2/PSMB2/DERL2/PSMC5/PSMD3/PSMA1/PSMD14/CUL3/PSMA3/ADRM1/DERL1/PSMB1/STT3A/SPOP/UBC/PSMA2","PC","T1D_vs_LC"
"R-HSA-180585","Vif-mediated degradation of APOBEC3G",40,0.573758081820541,2.04180713742391,0.000492068272916758,0.0201747991895871,0.0184462945093413,2267,"tags=57%, list=27%, signal=42%","PSMD13/PSMC1/PSMB5/PSMA7/PSMB7/PSMA6/PSMD8/PSMD7/PSMB2/PSMC5/PSMD3/PSMA1/PSMD14/PSMA3/ADRM1/PSMB1/UBC/PSMA2/RPS27A/ELOB/ELOC/PSMC6/PSMD11","PC","T1D_vs_LC"
"R-HSA-1236978","Cross-presentation of soluble exogenous antigens (endosomes)",36,0.596167579481649,2.08798788890069,0.000577279781869246,0.0219334852053299,0.0200543025936347,1898,"tags=53%, list=23%, signal=41%","PSMD13/PSMC1/PSMB5/PSMA7/PSMB7/PSMA6/PSME2/PSMB8/PSMD8/PSMD7/PSMB2/PSMC5/PSMD3/PSMA1/PSMD14/PSMA3/ADRM1/PSMB1/PSMA2","PC","T1D_vs_LC"
"R-HSA-9907900","Proteasome assembly",48,0.508767274179368,1.8995302605257,0.000558915525585065,0.0219334852053299,0.0200543025936347,1738,"tags=46%, list=21%, signal=36%","PSMD13/PSMG1/PSMD9/PSMC1/PSMB5/PSMA7/PSMB7/PSMA6/PSME2/PSMD4/PSMB8/PSMD8/PSMD7/PSMB2/PSMC5/PSMG2/PSMD3/PSMA1/PSMD14/PSMA3/ADRM1/PSMB1","PC","T1D_vs_LC"
"R-HSA-3247509","Chromatin modifying enzymes",172,-0.378655281738981,-1.59155449653072,0.000586733671897103,0.0219334852053299,0.0200543025936347,2463,"tags=38%, list=30%, signal=27%","KDM1A/GATAD2A/SUPT20H/EHMT2/PRMT3/HDAC2/PRMT6/TADA2A/CDK4/ATF7IP/KAT6B/CREBBP/BRD1/KDM3B/EHMT1/ATXN7L3/KDM2B/PHF8/EPC1/ELP3/SMARCA2/PHF20/MBD3/KMT5B/PRDM16/PHF2/ARID4B/SMYD3/KDM4A/ARID1A/TAF12/SMARCC1/PBRM1/SETD7/KAT2B/SUPT3H/ATXN7/RBBP5/SMARCA4/DNMT3A/ARID2/TRRAP/KDM6B/KAT14/DOT1L/KDM2A/GATAD2B/RIOX2/SUPT7L/SMARCD2/SETD1B/KANSL2/ATF2/PRMT7/JADE1/SGF29/WDR5/KDM7A/RCOR1/SMYD2/KDM5D/UTY/BRPF3/KANSL3/JADE3","PC","T1D_vs_LC"
"R-HSA-350562","Regulation of ornithine decarboxylase (ODC)",36,0.592289635050732,2.07440596783644,0.000643253932843239,0.0233593071041073,0.0213579651686898,1898,"tags=53%, list=23%, signal=41%","PSMD13/PSMC1/ODC1/PSMB5/PSMA7/PSMB7/PSMA6/PSMD8/PSMD7/PSMB2/OAZ2/PSMC5/PSMD3/PSMA1/PSMD14/PSMA3/ADRM1/PSMB1/PSMA2","PC","T1D_vs_LC"
"R-HSA-180534","Vpu mediated degradation of CD4",38,0.553483216743498,1.95744509426057,0.000764685572736843,0.0269976489707924,0.0246845869093999,2267,"tags=55%, list=27%, signal=40%","PSMD13/PSMC1/PSMB5/PSMA7/PSMB7/PSMA6/PSMD8/PSMD7/PSMB2/PSMC5/PSMD3/PSMA1/PSMD14/PSMA3/ADRM1/PSMB1/UBC/PSMA2/RPS27A/PSMC6/PSMD11","PC","T1D_vs_LC"
"R-HSA-4641258","Degradation of DVL",40,0.564127778218599,2.00753620817161,0.00084098577588274,0.0272807013907374,0.0249433884097678,2267,"tags=57%, list=27%, signal=42%","PSMD13/PSMC1/PSMB5/PSMA7/PSMB7/PSMA6/DVL3/PSMD8/PSMD7/PSMB2/PSMC5/PSMD3/PSMA1/PSMD14/CUL3/PSMA3/ADRM1/PSMB1/UBC/PSMA2/RPS27A/PSMC6/PSMD11","PC","T1D_vs_LC"
"R-HSA-351202","Metabolism of polyamines",40,0.562999120867147,2.00351970590538,0.000854441263525835,0.0272807013907374,0.0249433884097678,2285,"tags=55%, list=28%, signal=40%","PSMD13/PSMC1/ODC1/PSMB5/PSMA7/PSMB7/PSMA6/PSMD8/PSMD7/PSMB2/OAZ2/PSMC5/PSMD3/PSMA1/PSMD14/PSMA3/ADRM1/PSMB1/PSMA2/PSMC6/PSMD11/SRM","PC","T1D_vs_LC"
"R-HSA-187577","SCF(Skp2)-mediated degradation of p27/p21",42,0.544946837704081,1.97223221162633,0.000823971612786847,0.0272807013907374,0.0249433884097678,2267,"tags=52%, list=27%, signal=38%","PSMD13/CKS1B/PSMC1/PSMB5/PSMA7/PSMB7/PSMA6/PSMD8/PSMD7/PSMB2/PSMC5/PSMD3/PSMA1/PSMD14/PSMA3/ADRM1/PSMB1/UBC/PSMA2/RPS27A/PSMC6/PSMD11","PC","T1D_vs_LC"
